-7.368720412502617556e+00,-1.355792518447505657e+01,1.118566758838261777e+01,-9.291248862837990785e-01,-2.186056670981687944e+01,7.206567347212915919e+00,8.910579972787100900e+00,6.078714266997683247e+00,-4.239445376099104656e-02,-1.064959374141194814e+01
-9.649473856614172007e+00,-1.729109175671993981e+01,1.450389831479546388e+01,-1.962454034971203853e+00,-2.782358677443775363e+01,9.287253363361838154e+00,1.072065271193697100e+01,7.518269166102856005e+00,-4.061020441389134872e-01,-1.360102050278008257e+01
-7.748697429446708362e+00,-1.439174273387231118e+01,1.183891536042073866e+01,-6.818941222226855281e-01,-2.326796103910399083e+01,7.638038549384880582e+00,9.746224242027178519e+00,6.482135906675312143e+00,5.110562591806938615e-02,-1.129816531738867802e+01
-4.138274230828614897e+00,-7.844003282115084019e+00,6.308188700140976657e+00,-2.870813882701135356e-01,-1.260998440372758722e+01,4.100118341501542751e+00,5.306243344708684972e+00,3.696236975381971490e+00,1.526018144184592695e-01,-6.159600293746905209e+00
-4.833908342380576428e+00,-8.997891856148195089e+00,7.335888592710102074e+00,-5.485860384310476956e-01,-1.447048398126665347e+01,4.744826259555494197e+00,5.926174792368865241e+00,4.136016165662740995e+00,5.201782378320457534e-02,-7.070009588882277818e+00
-5.926348861523803357e+00,-1.133607960965344041e+01,9.104031506395505957e+00,-2.570311950850947547e-01,-1.827439867946028329e+01,5.922259293008223402e+00,7.810798164298094370e+00,5.387000654357940732e+00,2.726591279477664220e-01,-8.916133414048383443e+00
-7.824770553745997503e+00,-1.429517546963768737e+01,1.183166477763847624e+01,-1.239318251041162000e+00,-2.300930854342815479e+01,7.612343427336543122e+00,9.148856621616689111e+00,6.395716419557457399e+00,-1.289809387396054774e-01,-1.124428560195623916e+01
-7.171385964595064166e+00,-1.331311559422260693e+01,1.094345957400868308e+01,-6.684489875081131016e-01,-2.150777362534422821e+01,7.061524748060647561e+00,8.972454681826732781e+00,6.006296729352552433e+00,4.432088175787851636e-02,-1.045217339114391564e+01
-8.473658150705494663e+00,-1.509237269672516391e+01,1.268931195539835954e+01,-1.863496958901130984e+00,-2.425597844914617340e+01,8.117433029542922895e+00,9.228028120862557415e+00,6.516030025884223420e+00,-4.141130700309390567e-01,-1.186593618169303888e+01
-9.756668305493738202e+00,-1.750157007794647868e+01,1.469855634134622058e+01,-1.830740054764146141e+00,-2.821069672930093475e+01,9.409903648730178816e+00,1.102646216033020465e+01,7.564636691454711404e+00,-3.912742864637727136e-01,-1.375302798945534022e+01
-9.448378198207112888e+00,-1.709599566357007561e+01,1.427501116758181077e+01,-1.600414432302986079e+00,-2.756068308694379354e+01,9.157574194234546994e+00,1.090528106229172955e+01,7.492657341494671996e+00,-2.756555034129401505e-01,-1.343899985180657808e+01
-8.129014864374065397e+00,-1.536221885895271377e+01,1.247382332438393959e+01,-4.984273165507676628e-01,-2.480939296430547714e+01,8.084053112616629733e+00,1.052136396231034787e+01,7.139864013375554208e+00,2.338473940588593203e-01,-1.207863653962625783e+01
-8.932146876238642008e+00,-1.605441787060983572e+01,1.346311211682822417e+01,-1.626705805552132400e+00,-2.587836556560223755e+01,8.623534916539576045e+00,1.015643743825962275e+01,6.957288897670791172e+00,-3.326080480063176581e-01,-1.261354482255692666e+01
-8.363318286753457897e+00,-1.487417106863038896e+01,1.255313819101543160e+01,-1.740261301765708257e+00,-2.395826472808674978e+01,8.021942590541815576e+00,9.226706621650775375e+00,6.350078765131241809e+00,-4.225311397358408882e-01,-1.168392720004058916e+01
-6.043737648414836627e+00,-1.155387957178147929e+01,9.278980896930086431e+00,-2.711800779816770923e-01,-1.862156821603759127e+01,6.035904649671400612e+00,7.952505724865925885e+00,5.487332464283984024e+00,2.751325522870384233e-01,-9.085967214844067996e+00
-5.666480865335761230e+00,-1.085482052296313071e+01,8.686996946166809508e+00,-2.926120048245959282e-01,-1.746691551115493368e+01,5.656838484701029124e+00,7.411238794840573796e+00,5.199311545744471630e+00,2.732112712656434850e-01,-8.541632589962418365e+00
-8.262897590806986159e+00,-1.533783553218017026e+01,1.260858297924211158e+01,-8.108305005028696444e-01,-2.477315833072823992e+01,8.135516960445714929e+00,1.029219933116642594e+01,6.933805786180426978e+00,4.334998648035909286e-02,-1.204941447431771273e+01
-9.874671090976827159e+00,-1.794669503923579512e+01,1.493738592957651079e+01,-1.598718858572607315e+00,-2.892761313033837567e+01,9.593152668273640771e+00,1.149703990674679410e+01,7.928859134151927890e+00,-2.336555651477988937e-01,-1.411241095611002905e+01
-8.044324195194420213e+00,-1.484764168371880722e+01,1.222183754661115351e+01,-1.009768516909458569e+00,-2.393174056010133910e+01,7.880124876276142665e+00,9.742564411991022411e+00,6.708928427795184390e+00,-2.085601557843624887e-02,-1.167309402329444445e+01
-7.566855929030412042e+00,-1.420814595066232755e+01,1.156751012585326421e+01,-6.387721985014360726e-01,-2.291526109335207195e+01,7.488235378003397003e+00,9.570023633239262750e+00,6.572737126389776918e+00,1.522544438326346172e-01,-1.117401849932738855e+01
-9.264155515439099986e+00,-1.659230365564145870e+01,1.393720610851270436e+01,-1.825226079151330616e+00,-2.672381513286664045e+01,8.921065063679584739e+00,1.036203836091231523e+01,7.178473961918908408e+00,-3.923630468566010054e-01,-1.304376183396012756e+01
-8.222332739785795042e+00,-1.500527221450562720e+01,1.245274636629112486e+01,-1.215681039578724532e+00,-2.419187458407120062e+01,8.006021312672048751e+00,9.715996828980365763e+00,6.655524422203121127e+00,-1.426873351142320945e-01,-1.179175547529477264e+01
