dataset,seed,layers,val_ratio,test_ratio,data_source,use_features,rewiring_mode,rewiring_epsilon,original_graph_only,rewiring,best_test_accuracy
Squirrel,222,2,0.05,0.1,rawr,True,rep_edges,17,False,True,0.3230769230769231
Squirrel,222,2,0.05,0.1,rawr,True,rep_edges,166,False,True,0.3346153846153846
Squirrel,222,2,0.05,0.1,rawr,True,rep_edges,1905,False,True,0.3153846153846154
Squirrel,333,2,0.05,0.1,rawr,True,rep_edges,0,False,True,0.34615384615384615
Squirrel,333,2,0.05,0.1,rawr,True,rep_edges,7,False,True,0.32884615384615384
Squirrel,333,2,0.05,0.1,rawr,True,rep_edges,17,False,True,0.3211538461538462
Squirrel,333,2,0.05,0.1,rawr,True,rep_edges,166,False,True,0.3230769230769231
Squirrel,333,2,0.05,0.1,rawr,True,rep_edges,1905,False,True,0.33076923076923076
Squirrel,444,2,0.05,0.1,rawr,True,rep_edges,0,False,True,0.3096153846153846
Squirrel,444,2,0.05,0.1,rawr,True,rep_edges,7,False,True,0.3076923076923077
Squirrel,444,2,0.05,0.1,rawr,True,rep_edges,17,False,True,0.3096153846153846
Squirrel,444,2,0.05,0.1,rawr,True,rep_edges,166,False,True,0.3230769230769231
Squirrel,444,2,0.05,0.1,rawr,True,rep_edges,1905,False,True,0.3096153846153846
Squirrel,555,2,0.05,0.1,rawr,True,rep_edges,0,False,True,0.3173076923076923
Squirrel,555,2,0.05,0.1,rawr,True,rep_edges,7,False,True,0.3173076923076923
Squirrel,555,2,0.05,0.1,rawr,True,rep_edges,17,False,True,0.31153846153846154
Squirrel,555,2,0.05,0.1,rawr,True,rep_edges,166,False,True,0.3096153846153846
Squirrel,555,2,0.05,0.1,rawr,True,rep_edges,1905,False,True,0.3230769230769231
Texas,111,2,0.05,0.1,rawr,True,rep_edges,0,False,True,0.7777777777777778
Texas,111,2,0.05,0.1,rawr,True,rep_edges,1,False,True,0.7777777777777778
Texas,111,2,0.05,0.1,rawr,True,rep_edges,2,False,True,0.7777777777777778
Texas,111,2,0.05,0.1,rawr,True,rep_edges,3,False,True,0.7777777777777778
Texas,111,2,0.05,0.1,rawr,True,rep_edges,104,False,True,0.7777777777777778
Texas,222,2,0.05,0.1,rawr,True,rep_edges,0,False,True,0.6666666666666666
Texas,222,2,0.05,0.1,rawr,True,rep_edges,1,False,True,0.8333333333333334
Texas,222,2,0.05,0.1,rawr,True,rep_edges,2,False,True,0.7777777777777778
Texas,222,2,0.05,0.1,rawr,True,rep_edges,3,False,True,0.7222222222222222
Texas,222,2,0.05,0.1,rawr,True,rep_edges,104,False,True,0.7777777777777778
Texas,333,2,0.05,0.1,rawr,True,rep_edges,0,False,True,0.6111111111111112
Texas,333,2,0.05,0.1,rawr,True,rep_edges,1,False,True,0.7222222222222222
Texas,333,2,0.05,0.1,rawr,True,rep_edges,2,False,True,0.7222222222222222
Texas,333,2,0.05,0.1,rawr,True,rep_edges,3,False,True,0.7222222222222222
Texas,333,2,0.05,0.1,rawr,True,rep_edges,104,False,True,0.7222222222222222
Texas,444,2,0.05,0.1,rawr,True,rep_edges,0,False,True,0.7222222222222222
Texas,444,2,0.05,0.1,rawr,True,rep_edges,1,False,True,0.7777777777777778
Texas,444,2,0.05,0.1,rawr,True,rep_edges,2,False,True,0.7222222222222222
Texas,444,2,0.05,0.1,rawr,True,rep_edges,3,False,True,0.7222222222222222
Texas,444,2,0.05,0.1,rawr,True,rep_edges,104,False,True,0.7222222222222222
Texas,555,2,0.05,0.1,rawr,True,rep_edges,0,False,True,0.6666666666666666
